Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04:30,04h 35m,295.0,52,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
RSRTC - 194214,Express Non AC Seater 2+3,17:10,21:30,04h 20m,333.0,42,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),13:35,17:45,04h 10m,284.0,5,3.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),14:00,18:45,04h 45m,284.0,11,3.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),15:00,19:45,04h 45m,284.0,16,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),15:15,19:30,04h 15m,500.0,4,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:00,20:40,04h 40m,284.0,22,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:40,04h 10m,539.0,38,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:30,21:05,04h 35m,284.0,36,4.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),17:00,21:35,04h 35m,284.0,28,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),17:00,22:25,05h 25m,340.56,12,3.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,19:00,04h 35m,262.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,19:30,04h 29m,275.0,51,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,19:15,04h 00m,382.0,36,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,20:00,04h 30m,266.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,20:30,04h 29m,275.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,22:00,05h 54m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,20:15,04h 00m,382.0,36,2.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,20:44,03h 44m,262.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,21:40,04h 40m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,22:09,05h 05m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,21:15,04h 00m,382.0,36,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,21:00,03h 30m,298.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,20:40,03h 10m,382.0,37,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,21:40,03h 38m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,22:15,04h 00m,382.0,36,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,22:00,03h 40m,265.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,22:50,04h 20m,386.0,36,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,22:00,03h 30m,298.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,23:00,04h 29m,294.0,51,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,22:45,03h 45m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,23:00,03h 58m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,00:20,05h 18m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HPR0047,Janrath AC Seater 2+3,19:15,23:15,04h 00m,333.0,48,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,22:02,02h 33m,294.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0034,Ordinary Non AC Seater 2+3,19:30,23:00,03h 30m,298.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Rahul Travels,AshokLeyland Stile A/C,21:00,00:45,03h 45m,629.0,30,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Rahul Travels,AshokLeyland Stile A/C,21:30,01:15,03h 45m,629.0,30,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,474.0,25,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,02:15,04h 00m,759.0,32,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,02:40,04h 25m,549.0,33,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,01:30,11h 05m,789.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - SLP0073,Rajdhani Non AC Seater 2+3,16:00,01:00,09h 00m,853.0,51,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,07:00,14h 59m,776.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,05:41,13h 35m,807.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,06:00,13h 00m,821.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - SBD0041,Janrath AC Seater 2+2,17:00,01:20,08h 20m,1151.0,36,2.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,04:42,11h 42m,789.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,08:00,14h 59m,776.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,07:27,14h 23m,807.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,07:55,14h 50m,776.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0513,Ordinary Non AC Seater 2+3,17:29,06:30,13h 01m,730.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,17:30,06:30,13h 00m,789.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,05:30,12h 00m,1134.0,37,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - KSB0892,Shatabdi AC Seater 2+2,17:35,05:30,11h 55m,1134.0,37,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - LNI0300,Rajdhani Non AC Seater 2+3,17:50,16:15,22h 25m,789.0,51,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,08:58,15h 00m,776.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - BSR0056,Rajdhani Non AC Seater 2+3,18:04,05:16,11h 12m,808.0,51,2.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,08:55,14h 50m,776.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,05:52,11h 46m,768.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,08:29,14h 09m,778.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,399.0,32,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Fouji travels,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,345.0,30,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:20,07:00,07h 40m,431.0,29,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdHare Rama Travels,A/C Seater/Sleeper (2+1),23:15,07:15,08h 00m,449.0,29,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,350.0,44,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - CNT0059,Rajdhani Non AC Seater 2+3,14:29,20:45,06h 16m,480.0,51,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0112,Rajdhani Non AC Seater 2+3,14:59,22:29,07h 30m,480.0,51,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07,21:07,06h 00m,996.0,36,5.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0125,Ordinary Non AC Seater 2+3,16:00,00:30,08h 30m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0234,Ordinary Non AC Seater 2+3,16:32,01:45,09h 13m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,01:20,08h 20m,698.0,36,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0240,Ordinary Non AC Seater 2+3,17:28,02:40,09h 12m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0148,Ordinary Non AC Seater 2+3,17:30,01:30,08h 00m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,01:30,07h 00m,480.0,51,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,02:30,07h 59m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,480.0,51,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,03:40,08h 01m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,04:00,08h 01m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CBG0042,Shatabdi AC Seater 2+2,20:00,02:30,06h 30m,698.0,37,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00,03:00,07h 00m,480.0,51,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,04:30,08h 01m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,480.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,399.0,26,4.7,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,399.0,27,3.6,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,549.0,15,3.8,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - MHB0252,Ordinary Non AC Seater 2+3,14:30,19:51,05h 21m,301.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - GNA0112,Ordinary Non AC Seater 2+3,15:45,19:45,04h 00m,345.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - MHB0189,Ordinary Non AC Seater 2+3,16:00,21:21,05h 21m,301.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - MHB0260,Ordinary Non AC Seater 2+3,17:00,22:21,05h 21m,301.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - TAJ0058,Pink Express AC Seater 2+2,17:30,21:05,03h 35m,499.0,41,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,18:00,23:20,05h 20m,295.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - TAJ0014,Janrath AC Seater 2+2,18:01,22:15,04h 14m,534.0,36,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - NDD0012,Ordinary Non AC Seater 2+3,20:00,23:58,03h 58m,345.0,52,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Bihar state road transport corporation (BSRTC) - 117804,Volvo A/C Sleeper (2+1),16:30,20:15,03h 45m,600.0,33,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),13:25,18:50,05h 25m,284.0,19,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),16:25,21:30,05h 05m,284.0,33,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,21:00,04h 30m,527.0,20,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),16:30,21:35,05h 05m,523.0,61,4.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - JNP0100,Ordinary Non AC Seater 2+3,15:00,01:55,10h 55m,489.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - GLA0138,Janrath AC Seater 2+2,15:05,23:30,08h 25m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - VND0057,Ordinary Non AC Seater 2+3,17:00,01:00,08h 00m,475.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0090,Janrath AC Seater 2+2,17:00,23:59,06h 59m,698.0,36,3.1,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0015,Ordinary Non AC Seater 2+3,17:30,01:37,08h 07m,480.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0001,Janrath AC Seater 2+2,18:00,02:15,08h 15m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - SLP0050,Ordinary Non AC Seater 2+3,18:00,01:45,07h 45m,480.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - ALM0185,Volvo AC Seater 2+2,18:30,01:00,06h 30m,1043.0,39,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,18:30,02:47,08h 17m,480.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0091,Janrath AC Seater 2+2,19:00,02:00,07h 00m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - SLP0061,Ordinary Non AC Seater 2+3,19:30,03:15,07h 45m,480.0,52,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0138,Janrath AC Seater 2+2,19:30,03:30,08h 00m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0045,Janrath AC Seater 2+2,20:00,03:30,07h 30m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0093,Janrath AC Seater 2+2,20:30,03:30,07h 00m,698.0,36,3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0047,Janrath AC Seater 2+2,21:00,04:00,07h 00m,698.0,36,2.5,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,399.0,21,4.6,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,599.0,32,4.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),17:20,23:30,06h 10m,549.0,32,4.4,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,399.0,27,3.9,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Yolo Bus,A/C Sleeper (2+1),22:15,05:49,07h 34m,549.0,18,3.9,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - MDD0060,Rajdhani Non AC Seater 2+3,14:30,18:00,03h 30m,298.0,52,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0003,Janrath AC Seater 2+2,15:15,19:15,04h 00m,382.0,36,3.0,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0033,Ordinary Non AC Seater 2+3,15:30,19:00,03h 30m,298.0,52,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0009,Janrath AC Seater 2+2,16:15,20:15,04h 00m,382.0,33,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0037,Ordinary Non AC Seater 2+3,16:30,19:30,03h 00m,298.0,52,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0015,Janrath AC Seater 2+2,17:15,21:15,04h 00m,382.0,36,2.1,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0021,Janrath AC Seater 2+2,18:15,22:15,04h 00m,382.0,36,3.9,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,262.0,51,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,23:35,04:40,05h 05m,275.0,52,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,23:50,04:00,04h 10m,293.0,52,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - HPR0050,Janrath AC Seater 2+3,23:59,03:59,04h 00m,333.0,48,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,539.0,7,4.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,584.0,21,3.7,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Rinku Travels,A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,500.0,42,3.5,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,01:50,03h 50m,449.0,30,4.0,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,499.0,27,4.0,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - JHD0017,Janrath AC Seater 2+3,14:29,20:30,06h 01m,477.0,48,3.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - LDR0020,Janrath AC Seater 2+2,16:00,21:15,05h 15m,549.0,36,2.6,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0047,Janrath AC Seater 2+3,20:00,01:10,05h 10m,477.0,48,1.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,22:15,03:45,05h 30m,381.0,52,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - AWD0119,Janrath AC Seater 2+3,22:30,03:50,05h 20m,477.0,47,2.9,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0019,Ordinary Non AC Seater 2+3,22:55,04:30,05h 35m,381.0,52,3.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,23:35,04:30,04h 55m,381.0,52,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,23:59,05:15,05h 16m,381.0,52,1.9,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0041,Janrath AC Seater 2+3,23:59,05:30,05h 31m,477.0,48,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,700.0,1,5.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,23:50,05h 20m,800.0,23,4.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
